8.099790000000000134e+01 8.114525214352283911e+01 1.819209430402982802e-03
2.763989000000000260e+02 2.767067254426841032e+02 1.113699955694748278e-03
3.028507999999999925e+02 3.030808696178937680e+02 7.596797429419885036e-04
3.560129000000000019e+02 3.563903099720410523e+02 1.060101957094954864e-03
3.838485000000000014e+02 3.841673341565704050e+02 8.306249902511110041e-04
